transaction_id,customer_id,purchase_date,purchase_amount,category,age,gender
TXN001650,CUST0335,2024-11-26,62.9,Food,37.0,Female
TXN001802,CUST0335,2024-05-30,32.69,Food,37.0,Female
TXN002804,CUST0335,2024-06-25,89.58,Food,37.0,Female
TXN002843,CUST0335,2025-01-28,51.63,Books,37.0,Female
TXN004356,CUST0335,2024-04-12,108.75,Electronics,37.0,Female
TXN000692,CUST0410,2025-01-05,152.29,Electronics,46.0,
TXN002036,CUST0410,2024-03-08,106.03,Beauty,46.0,
TXN002113,CUST0410,2024-07-19,79.93,Beauty,46.0,
TXN002506,CUST0410,2025-01-12,42.64,Food,46.0,
TXN000694,CUST0106,2024-12-10,135.11,Home,62.0,Female
TXN000819,CUST0106,2024-05-14,125.87,Home,62.0,Female
TXN001126,CUST0106,2024-10-11,60.89,Electronics,62.0,Female
TXN001206,CUST0106,2024-07-01,33.91,Beauty,62.0,Female
TXN001305,CUST0106,2024-09-14,83.82,Beauty,62.0,Female
TXN002069,CUST0106,2024-12-08,30.78,Books,62.0,Female
TXN002071,CUST0106,2024-05-07,80.45,Electronics,62.0,Female
TXN002163,CUST0106,2024-12-30,119.77,Home,62.0,Female
TXN002418,CUST0106,2024-12-13,111.2,Clothing,62.0,Female
TXN002552,CUST0106,2024-12-20,125.02,Home,62.0,Female
TXN003404,CUST0106,2024-09-12,88.56,Clothing,62.0,Female
TXN003822,CUST0106,2025-02-27,85.45,Clothing,62.0,Female
TXN004147,CUST0106,2025-02-10,45.97,Beauty,62.0,Female
TXN004237,CUST0106,2024-08-25,64.74,Home,62.0,Female
TXN000695,CUST0171,2025-01-30,81.21,Beauty,66.0,Male
TXN001272,CUST0171,2024-12-25,87.81,Electronics,66.0,Male
TXN003216,CUST0171,2025-01-15,95.42,Clothing,66.0,Male
TXN003685,CUST0171,2024-11-10,205.39,Home,66.0,Male
TXN004311,CUST0171,2025-02-02,28.24,Books,66.0,Male
TXN004644,CUST0171,2024-04-16,68.26,Food,66.0,Male
TXN004797,CUST0171,2024-05-01,107.19,Home,66.0,Male
TXN000697,CUST0030,2024-05-28,69.22,Electronics,39.0,Female
TXN000823,CUST0030,2025-01-04,24.38,Books,39.0,Female
TXN001929,CUST0030,2024-06-28,73.31,Books,39.0,Female
TXN002701,CUST0030,2024-04-29,53.46,Food,39.0,Female
TXN003554,CUST0030,2025-02-28,75.15,Clothing,39.0,Female
TXN003718,CUST0030,2024-08-09,42.86,Beauty,39.0,Female
TXN004012,CUST0030,2024-12-10,34.59,Beauty,39.0,Female
TXN004683,CUST0030,2024-06-07,30.77,Beauty,39.0,Female
TXN004790,CUST0030,2025-01-15,51.72,Beauty,39.0,Female
TXN000702,CUST0176,2024-12-06,103.74,Clothing,,Non-binary
TXN001027,CUST0176,2025-01-09,82.27,Beauty,,Non-binary
TXN001924,CUST0176,2024-09-16,276.68,Home,,Non-binary
TXN002903,CUST0176,2024-10-12,94.18,Clothing,,Non-binary
TXN003110,CUST0176,2024-11-22,157.24,Home,,Non-binary
TXN003129,CUST0176,2024-08-04,62.8,Clothing,,Non-binary
TXN003257,CUST0176,2024-04-27,128.82,Clothing,,Non-binary
TXN003451,CUST0176,2024-03-18,462.88,Electronics,,Non-binary
TXN004280,CUST0176,2024-05-04,101.76,Books,,Non-binary
TXN004921,CUST0176,2024-12-06,130.38,Food,,Non-binary
TXN000704,CUST0194,2024-12-15,94.29,Food,70.0,Female
TXN001281,CUST0194,2024-03-21,97.26,Food,70.0,Female
TXN001333,CUST0194,2024-08-28,115.33,Home,70.0,Female
TXN001882,CUST0194,2024-08-24,76.81,Books,70.0,Female
TXN002078,CUST0194,2024-10-06,35.18,Clothing,70.0,Female
TXN002334,CUST0194,2024-03-23,58.24,Food,70.0,Female
TXN002838,CUST0194,2024-05-28,116.61,Electronics,70.0,Female
TXN003517,CUST0194,2024-05-12,81.74,Beauty,70.0,Female
TXN003606,CUST0194,2024-10-12,74.81,Home,70.0,Female
TXN004027,CUST0194,2024-11-12,104.66,Books,70.0,Female
TXN004658,CUST0194,2025-01-10,87.59,Food,70.0,Female
TXN000705,CUST0125,2025-02-27,66.44,Clothing,52.0,Female
TXN000853,CUST0125,2024-05-26,82.09,Home,52.0,Female
TXN001472,CUST0125,2024-09-13,24.03,Books,52.0,Female
TXN001534,CUST0125,2025-02-04,181.65,Electronics,52.0,Female
TXN002504,CUST0125,2025-02-19,59.71,Beauty,52.0,Female
TXN002998,CUST0125,2024-08-13,103.71,Electronics,52.0,Female
TXN004677,CUST0125,2024-05-23,271.11,Home,52.0,Female
TXN000713,CUST0199,2024-04-20,43.12,Beauty,61.0,Male
TXN002266,CUST0199,2024-04-17,98.88,Beauty,61.0,Male
TXN002479,CUST0199,2024-09-30,36.79,Beauty,61.0,Male
TXN002848,CUST0199,2024-08-07,35.23,Books,61.0,Male
TXN002908,CUST0199,2025-02-26,57.86,Beauty,61.0,Male
TXN003684,CUST0199,2024-11-26,119.63,Home,61.0,Male
TXN003806,CUST0199,2024-03-22,57.1,Beauty,61.0,Male
TXN003966,CUST0199,2024-03-15,86.29,Books,61.0,Male
TXN004129,CUST0199,2024-05-14,24.5,Food,61.0,Male
TXN004689,CUST0199,2025-02-04,181.8,Electronics,61.0,Male
TXN000715,CUST0343,2024-06-17,42.08,Books,66.0,Male
TXN000939,CUST0343,2024-12-17,75.62,Electronics,66.0,Male
TXN001985,CUST0343,2024-10-29,39.24,Food,66.0,Male
TXN002654,CUST0343,2024-06-10,88.22,Clothing,66.0,Male
TXN002955,CUST0343,2024-09-14,67.78,Books,66.0,Male
TXN003705,CUST0343,2024-06-20,49.32,Beauty,66.0,Male
TXN003843,CUST0343,2024-06-02,160.42,Home,66.0,Male
TXN004495,CUST0343,2024-06-27,137.74,Electronics,66.0,Male
TXN004780,CUST0343,2024-08-01,56.97,Books,66.0,Male
TXN000719,CUST0325,2024-10-10,73.81,Electronics,54.0,Male
TXN002572,CUST0325,2024-05-28,134.92,Electronics,54.0,Male
TXN002695,CUST0325,2024-11-18,59.13,Books,54.0,Male
TXN002755,CUST0325,2024-10-19,98.63,Beauty,54.0,Male
TXN003986,CUST0325,2024-07-28,46.28,Food,54.0,Male
TXN004814,CUST0325,2024-11-30,44.03,Food,54.0,Male
TXN004931,CUST0325,2024-11-15,58.85,Clothing,54.0,Male
TXN000724,CUST0475,2025-03-04,71.11,Food,33.0,Male
TXN000985,CUST0475,2024-07-11,64.34,Electronics,33.0,Male
TXN002282,CUST0475,2025-02-08,28.54,Food,33.0,Male
TXN002353,CUST0475,2024-08-18,62.58,Beauty,33.0,Male
TXN002402,CUST0475,2024-09-26,235.5,Home,33.0,Male
TXN004325,CUST0475,2024-05-11,81.51,Beauty,33.0,Male
TXN004912,CUST0475,2024-04-26,38.49,Books,33.0,Male
TXN000727,CUST0437,2025-03-05,175.83,Home,57.0,Female
TXN002730,CUST0437,2024-08-13,90.28,Clothing,57.0,Female
TXN003367,CUST0437,2024-04-07,99.72,Books,57.0,Female
TXN003634,CUST0437,2024-07-03,35.21,Beauty,57.0,Female
TXN003867,CUST0437,2024-09-10,62.9,Beauty,57.0,Female
TXN003881,CUST0437,2024-09-27,88.93,Food,57.0,Female
TXN004655,CUST0437,2024-05-16,66.66,Beauty,57.0,Female
TXN000730,CUST0462,2024-11-27,223.01,Home,52.0,Female
TXN001107,CUST0462,2025-02-21,85.39,Food,52.0,Female
TXN001791,CUST0462,2024-03-15,22.86,Food,52.0,Female
TXN002034,CUST0462,2024-08-27,50.82,Clothing,52.0,Female
TXN003861,CUST0462,2024-05-29,163.28,Home,52.0,Female
TXN003904,CUST0462,2024-11-26,77.29,Electronics,52.0,Female
TXN004151,CUST0462,2024-12-26,27.36,Books,52.0,Female
TXN004309,CUST0462,2024-08-17,154.84,Electronics,52.0,Female
TXN004731,CUST0462,2024-11-12,58.21,Electronics,52.0,Female
TXN004733,CUST0462,2025-01-27,84.44,Home,52.0,Female
TXN000735,CUST0309,2024-06-01,109.25,Food,48.0,Male
TXN000928,CUST0309,2024-10-19,36.67,Beauty,48.0,Male
TXN000942,CUST0309,2025-02-11,247.64,Home,48.0,Male
TXN001158,CUST0309,2024-05-13,70.17,Books,48.0,Male
TXN002206,CUST0309,2024-11-14,101.12,Beauty,48.0,Male
TXN002913,CUST0309,2024-11-22,58.4,Electronics,48.0,Male
TXN003407,CUST0309,2024-10-28,143.3,Electronics,48.0,Male
TXN003951,CUST0309,2024-09-03,140.6,Home,48.0,Male
TXN004074,CUST0309,2025-01-05,46.3,Beauty,48.0,Male
TXN004917,CUST0309,2024-06-13,120.19,Books,48.0,Male
TXN000742,CUST0110,2024-10-08,62.09,Clothing,62.0,Female
TXN000937,CUST0110,2024-09-01,58.17,Clothing,62.0,Female
TXN001530,CUST0110,2025-02-23,142.27,Electronics,62.0,Female
TXN001918,CUST0110,2024-05-11,150.12,Home,62.0,Female
TXN002383,CUST0110,2024-08-24,25.3,Clothing,62.0,Female
TXN004066,CUST0110,2024-12-25,92.6,Beauty,62.0,Female
TXN004625,CUST0110,2024-11-14,56.57,Food,62.0,Female
TXN004664,CUST0110,2024-10-03,53.25,Clothing,62.0,Female
TXN000744,CUST0087,2024-10-08,85.88,Books,53.0,Female
TXN000855,CUST0087,2025-03-02,110.6,Electronics,53.0,Female
TXN001795,CUST0087,2024-03-25,193.51,Home,53.0,Female
TXN002710,CUST0087,2025-01-20,103.98,Beauty,53.0,Female
TXN002944,CUST0087,2024-03-24,91.34,Clothing,53.0,Female
TXN003567,CUST0087,2025-03-02,43.55,Books,53.0,Female
TXN003885,CUST0087,2024-05-04,68.98,Home,53.0,Female
TXN004803,CUST0087,2024-11-12,103.92,Food,53.0,Female
TXN004835,CUST0087,2024-12-28,49.49,Beauty,53.0,Female
TXN000745,CUST0497,2024-08-21,100.35,Electronics,60.0,Female
TXN001136,CUST0497,2025-01-22,112.71,Electronics,60.0,Female
TXN001163,CUST0497,2025-01-18,142.1,Electronics,60.0,Female
TXN001559,CUST0497,2025-01-15,130.22,Electronics,60.0,Female
TXN001589,CUST0497,2025-01-15,119.74,Electronics,60.0,Female
TXN001742,CUST0497,2024-09-03,222.32,Home,60.0,Female
TXN001786,CUST0497,2024-06-11,115.23,Electronics,60.0,Female
TXN001854,CUST0497,2024-11-10,83.7,Books,60.0,Female
TXN001980,CUST0497,2024-03-14,96.87,Food,60.0,Female
TXN004079,CUST0497,2024-12-24,166.98,Home,60.0,Female
TXN004274,CUST0497,2025-02-11,89.71,Beauty,60.0,Female
TXN004348,CUST0497,2024-05-29,54.42,Clothing,60.0,Female
TXN004400,CUST0497,2024-12-11,89.6,Books,60.0,Female
TXN004610,CUST0497,2024-08-25,104.01,Food,60.0,Female
TXN000746,CUST0230,2025-01-07,46.58,Beauty,49.0,Male
TXN001135,CUST0230,2024-07-14,72.29,Home,49.0,Male
TXN001845,CUST0230,2024-06-21,49.73,Beauty,49.0,Male
TXN001966,CUST0230,2025-02-13,89.27,Beauty,49.0,Male
TXN002138,CUST0230,2024-04-02,53.29,Clothing,49.0,Male
TXN002210,CUST0230,2024-05-03,80.25,Clothing,49.0,Male
TXN002358,CUST0230,2024-07-08,95.39,Food,49.0,Male
TXN002441,CUST0230,2024-03-29,177.68,Electronics,49.0,Male
TXN002725,CUST0230,2024-10-02,136.97,Home,49.0,Male
TXN002802,CUST0230,2024-03-26,115.02,Electronics,49.0,Male
TXN003074,CUST0230,2024-05-21,68.44,Electronics,49.0,Male
TXN003368,CUST0230,2024-07-20,55.75,Electronics,49.0,Male
TXN004546,CUST0230,2024-06-21,44.78,Food,49.0,Male
TXN004756,CUST0230,2024-05-29,62.21,Food,49.0,Male
TXN004863,CUST0230,2024-04-27,233.3,Home,49.0,Male
TXN004992,CUST0230,2024-03-31,75.13,Books,49.0,Male
TXN000756,CUST0086,2024-03-24,75.16,Books,27.0,Female
TXN001184,CUST0086,2024-04-27,105.92,Home,27.0,Female
TXN001258,CUST0086,2024-09-05,68.77,Food,27.0,Female
TXN001290,CUST0086,2024-08-05,47.38,Books,27.0,Female
TXN001646,CUST0086,2024-12-25,71.29,Beauty,27.0,Female
TXN002202,CUST0086,2024-04-17,214.37,Electronics,27.0,Female
TXN002384,CUST0086,2024-07-25,22.82,Food,27.0,Female
TXN002389,CUST0086,2024-04-29,83.79,Clothing,27.0,Female
TXN002721,CUST0086,2025-02-13,163.13,Electronics,27.0,Female
TXN003244,CUST0086,2024-03-21,76.33,Books,27.0,Female
TXN003817,CUST0086,2024-08-19,52.21,Food,27.0,Female
TXN000758,CUST0155,2024-11-06,26.17,Food,18.0,Female
TXN001455,CUST0155,2024-08-17,57.56,Home,18.0,Female
TXN001750,CUST0155,2024-11-17,97.1,Beauty,18.0,Female
TXN002524,CUST0155,2025-02-05,56.39,Clothing,18.0,Female
TXN003042,CUST0155,2024-05-04,25.86,Food,18.0,Female
TXN003809,CUST0155,2024-03-15,39.25,Books,18.0,Female
TXN004096,CUST0155,2024-03-29,48.1,Home,18.0,Female
TXN004941,CUST0155,2024-06-14,196.72,Electronics,18.0,Female
TXN000764,CUST0185,2024-05-29,50.25,Books,49.0,Female
TXN001300,CUST0185,2024-07-04,53.55,Clothing,49.0,Female
TXN001948,CUST0185,2024-10-20,49.76,Beauty,49.0,Female
TXN001962,CUST0185,2024-06-04,203.24,Electronics,49.0,Female
TXN002512,CUST0185,2024-09-26,61.58,Clothing,49.0,Female
TXN002712,CUST0185,2024-11-01,125.75,Home,49.0,Female
TXN002943,CUST0185,2024-12-16,98.99,Beauty,49.0,Female
TXN003096,CUST0185,2024-04-29,91.09,Home,49.0,Female
TXN003377,CUST0185,2024-07-21,66.53,Clothing,49.0,Female
TXN000767,CUST0330,2024-11-11,63.21,Food,52.0,Male
TXN001357,CUST0330,2024-04-20,116.54,Home,52.0,Male
TXN002450,CUST0330,2024-04-06,118.86,Electronics,52.0,Male
TXN002497,CUST0330,2025-02-07,79.14,Clothing,52.0,Male
TXN002702,CUST0330,2024-10-10,48.19,Food,52.0,Male
TXN002906,CUST0330,2025-02-26,132.51,Electronics,52.0,Male
TXN003020,CUST0330,2024-07-04,50.63,Home,52.0,Male
TXN003261,CUST0330,2024-07-03,135.42,Electronics,52.0,Male
TXN003562,CUST0330,2024-10-16,32.98,Food,52.0,Male
TXN004584,CUST0330,2024-09-21,91.0,Clothing,52.0,Male
TXN000772,CUST0009,2025-01-15,36.26,Food,36.0,Female
TXN001101,CUST0009,2024-05-06,83.54,Food,36.0,Female
TXN001375,CUST0009,2024-09-11,114.19,Beauty,36.0,Female
TXN001747,CUST0009,2024-03-29,79.93,Food,36.0,Female
TXN001847,CUST0009,2024-09-12,58.1,Books,36.0,Female
TXN003466,CUST0009,2024-12-06,142.4,Electronics,36.0,Female
TXN004589,CUST0009,2025-01-25,55.21,Clothing,36.0,Female
TXN004651,CUST0009,2024-07-03,29.91,Beauty,36.0,Female
TXN000773,CUST0015,2025-01-26,83.09,Electronics,53.0,Male
TXN001193,CUST0015,2024-10-02,67.71,Food,53.0,Male
TXN002306,CUST0015,2025-01-27,255.07,Electronics,53.0,Male
TXN002585,CUST0015,2024-04-11,202.18,Home,53.0,Male
TXN002751,CUST0015,2024-05-29,121.44,Home,53.0,Male
TXN002910,CUST0015,2024-04-02,97.17,Electronics,53.0,Male
TXN004859,CUST0015,2024-06-19,101.87,Clothing,53.0,Male
TXN004987,CUST0015,2024-03-27,156.6,Home,53.0,Male
TXN000776,CUST0334,2024-12-09,119.33,Food,20.0,Male
TXN000879,CUST0334,2024-08-06,128.06,Home,20.0,Male
TXN001195,CUST0334,2024-03-14,52.09,Home,20.0,Male
TXN001541,CUST0334,2024-10-26,124.71,Electronics,20.0,Male
TXN002049,CUST0334,2024-09-26,90.51,Beauty,20.0,Male
TXN002415,CUST0334,2024-04-06,26.57,Clothing,20.0,Male
TXN002632,CUST0334,2025-01-01,202.37,Electronics,20.0,Male
TXN002925,CUST0334,2024-08-01,132.32,Electronics,20.0,Male
TXN003058,CUST0334,2024-03-16,20.24,Clothing,20.0,Male
TXN003131,CUST0334,2024-09-04,55.67,Beauty,20.0,Male
TXN003483,CUST0334,2025-02-12,72.84,Books,20.0,Male
TXN004822,CUST0334,2024-03-10,38.83,Books,20.0,Male
TXN000777,CUST0018,2024-09-11,48.07,Books,20.0,Non-binary
TXN000993,CUST0018,2024-09-19,248.17,Home,20.0,Non-binary
TXN001588,CUST0018,2024-04-18,79.63,Clothing,20.0,Non-binary
TXN001744,CUST0018,2024-12-02,66.87,Food,20.0,Non-binary
TXN002252,CUST0018,2025-02-13,56.63,Books,20.0,Non-binary
TXN003012,CUST0018,2025-01-02,80.36,Beauty,20.0,Non-binary
TXN003126,CUST0018,2024-11-27,139.87,Home,20.0,Non-binary
TXN003265,CUST0018,2024-06-06,81.68,Beauty,20.0,Non-binary
TXN003503,CUST0018,2024-08-16,63.3,Beauty,20.0,Non-binary
TXN004240,CUST0018,2024-04-01,65.33,Home,20.0,Non-binary
TXN004789,CUST0018,2025-02-19,98.85,Home,20.0,Non-binary
TXN004907,CUST0018,2024-07-09,144.07,Home,20.0,Non-binary
TXN000780,CUST0302,2024-11-09,89.34,Home,18.0,Male
TXN000901,CUST0302,2025-02-24,94.65,Food,18.0,Male
TXN001066,CUST0302,2024-04-05,73.7,Food,18.0,Male
TXN001233,CUST0302,2024-03-15,156.98,Electronics,18.0,Male
TXN002410,CUST0302,2024-12-06,107.37,Food,18.0,Male
TXN002805,CUST0302,2024-03-07,41.88,Books,18.0,Male
TXN002888,CUST0302,2024-03-09,42.19,Food,18.0,Male
TXN002930,CUST0302,2024-11-06,148.69,Electronics,18.0,Male
TXN002989,CUST0302,2024-08-17,90.95,Books,18.0,Male
TXN003833,CUST0302,2024-04-22,68.48,Food,18.0,Male
TXN004295,CUST0302,2024-05-24,186.42,Home,18.0,Male
TXN004784,CUST0302,2025-02-06,227.6,Electronics,18.0,Male
TXN000787,CUST0348,2024-09-08,59.98,Beauty,37.0,Male
TXN001719,CUST0348,2025-02-05,60.37,Books,37.0,Male
TXN002104,CUST0348,2024-09-03,206.69,Home,37.0,Male
TXN002833,CUST0348,2024-11-14,64.01,Food,37.0,Male
TXN003402,CUST0348,2025-01-14,80.78,Beauty,37.0,Male
TXN003865,CUST0348,2025-01-31,62.12,Beauty,37.0,Male
TXN004166,CUST0348,2024-08-15,61.45,Beauty,37.0,Male
TXN004493,CUST0348,2025-02-16,164.45,Home,37.0,Male
TXN000789,CUST0127,2024-08-20,69.22,Food,22.0,Male
TXN001523,CUST0127,2024-03-26,31.74,Books,22.0,Male
TXN001602,CUST0127,2024-07-18,171.51,Home,22.0,Male
TXN002304,CUST0127,2024-03-08,99.4,Clothing,22.0,Male
TXN002335,CUST0127,2024-05-19,108.96,Clothing,22.0,Male
TXN002522,CUST0127,2024-08-27,179.36,Electronics,22.0,Male
TXN003472,CUST0127,2024-04-04,148.49,Electronics,22.0,Male
TXN004332,CUST0127,2025-01-12,105.38,Home,22.0,Male
TXN000791,CUST0236,2024-10-05,116.39,Food,69.0,
TXN001755,CUST0236,2024-04-22,70.18,Food,69.0,
TXN002169,CUST0236,2024-09-12,92.97,Clothing,69.0,
TXN002916,CUST0236,2024-10-09,98.82,Electronics,69.0,
TXN002969,CUST0236,2025-02-04,165.21,Electronics,69.0,
TXN003484,CUST0236,2024-07-06,101.51,Beauty,69.0,
TXN004029,CUST0236,2024-12-04,106.02,Beauty,69.0,
TXN004292,CUST0236,2024-07-15,84.98,Home,69.0,
TXN004297,CUST0236,2024-05-20,88.79,Food,69.0,
TXN000793,CUST0077,2024-07-29,159.8,Electronics,71.0,Male
TXN001297,CUST0077,2025-02-02,156.7,Home,71.0,Male
TXN001332,CUST0077,2024-06-02,37.0,Food,71.0,Male
TXN001555,CUST0077,2024-12-18,85.67,Books,71.0,Male
TXN001562,CUST0077,2024-08-13,37.13,Books,71.0,Male
TXN001628,CUST0077,2024-07-10,171.65,Home,71.0,Male
TXN001653,CUST0077,2024-09-29,54.2,Food,71.0,Male
TXN001866,CUST0077,2024-07-18,62.7,Food,71.0,Male
TXN002174,CUST0077,2024-10-08,70.65,Books,71.0,Male
TXN002452,CUST0077,2024-10-14,35.72,Beauty,71.0,Male
TXN002813,CUST0077,2025-01-13,34.1,Clothing,71.0,Male
TXN003056,CUST0077,2024-09-25,123.87,Food,71.0,Male
TXN003111,CUST0077,2024-03-24,49.28,Clothing,71.0,Male
TXN003524,CUST0077,2024-05-30,114.6,Books,71.0,Male
TXN003683,CUST0077,2024-12-26,107.14,Clothing,71.0,Male
TXN004154,CUST0077,2024-11-19,93.67,Food,71.0,Male
TXN004336,CUST0077,2024-05-03,80.97,Clothing,71.0,Male
TXN004845,CUST0077,2025-02-06,28.03,Books,71.0,Male
TXN000794,CUST0347,2024-12-31,107.95,Home,57.0,Male
TXN001460,CUST0347,2024-07-11,46.01,Food,57.0,Male
TXN001928,CUST0347,2024-10-23,51.28,Beauty,57.0,Male
TXN002090,CUST0347,2024-10-18,86.4,Clothing,57.0,Male
TXN002275,CUST0347,2024-10-21,88.26,Electronics,57.0,Male
TXN002899,CUST0347,2024-05-03,156.86,Electronics,57.0,Male
TXN004230,CUST0347,2024-12-21,57.47,Books,57.0,Male
TXN004728,CUST0347,2024-06-19,193.5,Home,57.0,Male
TXN004965,CUST0347,2025-02-19,76.0,Food,57.0,Male
TXN000799,CUST0297,2024-07-17,106.8,Food,50.0,Male
TXN000984,CUST0297,2024-10-22,86.84,Clothing,50.0,Male
TXN001923,CUST0297,2025-03-02,38.51,Beauty,50.0,Male
TXN002321,CUST0297,2024-06-21,87.32,Food,50.0,Male
TXN002937,CUST0297,2024-03-31,99.26,Beauty,50.0,Male
TXN003873,CUST0297,2025-02-11,48.25,Clothing,50.0,Male
TXN004001,CUST0297,2025-01-29,59.82,Books,50.0,Male
TXN004278,CUST0297,2025-01-04,98.7,Books,50.0,Male
TXN004310,CUST0297,2024-07-01,59.73,Beauty,50.0,Male
TXN004839,CUST0297,2025-01-22,57.57,Clothing,50.0,Male
TXN004880,CUST0297,2025-02-11,55.24,Food,50.0,Male
TXN000809,CUST0479,2024-03-20,99.05,Electronics,40.0,Female
TXN001560,CUST0479,2024-07-30,294.28,Home,40.0,Female
TXN001843,CUST0479,2024-07-24,87.35,Food,40.0,Female
TXN002652,CUST0479,2024-03-07,22.41,Beauty,40.0,Female
TXN002877,CUST0479,2024-11-25,131.11,Home,40.0,Female
TXN003875,CUST0479,2024-08-20,103.0,Clothing,40.0,Female
TXN004022,CUST0479,2024-09-22,66.25,Food,40.0,Female
TXN004405,CUST0479,2024-07-07,36.67,Food,40.0,Female
TXN000815,CUST0074,2024-05-17,88.89,Clothing,21.0,Male
TXN000963,CUST0074,2024-08-23,79.42,Books,21.0,Male
TXN001414,CUST0074,2025-02-23,51.57,Beauty,21.0,Male
TXN001794,CUST0074,2024-03-24,75.7,Beauty,21.0,Male
TXN002638,CUST0074,2024-10-18,29.44,Beauty,21.0,Male
TXN002743,CUST0074,2024-11-14,36.61,Books,21.0,Male
TXN002776,CUST0074,2024-04-23,223.53,Electronics,21.0,Male
TXN003868,CUST0074,2025-02-20,110.09,Home,21.0,Male
TXN004535,CUST0074,2024-12-01,111.91,Home,21.0,Male
TXN004783,CUST0074,2024-11-11,203.08,Home,21.0,Male
TXN000827,CUST0337,2024-08-26,70.68,Clothing,71.0,Female
TXN001320,CUST0337,2024-09-07,55.66,Clothing,71.0,Female
TXN002011,CUST0337,2025-02-26,56.12,Books,71.0,Female
TXN002110,CUST0337,2024-05-27,272.19,Electronics,71.0,Female
TXN002550,CUST0337,2024-09-30,58.1,Electronics,71.0,Female
TXN003452,CUST0337,2024-12-20,63.72,Books,71.0,Female
TXN004060,CUST0337,2024-12-09,70.18,Books,71.0,Female
TXN004439,CUST0337,2024-08-21,28.88,Clothing,71.0,Female
TXN004766,CUST0337,2024-05-31,46.56,Books,71.0,Female
TXN000829,CUST0435,2024-06-03,36.04,Books,71.0,Male
TXN001427,CUST0435,2024-10-09,59.83,Books,71.0,Male
TXN001958,CUST0435,2024-06-23,92.76,Food,71.0,Male
TXN002148,CUST0435,2024-03-20,87.03,Clothing,71.0,Male
TXN002594,CUST0435,2024-11-25,64.77,Beauty,71.0,Male
TXN003793,CUST0435,2024-10-03,80.52,Books,71.0,Male
TXN004000,CUST0435,2024-07-04,181.86,Electronics,71.0,Male
TXN004326,CUST0435,2024-06-20,75.55,Clothing,71.0,Male
TXN004509,CUST0435,2024-10-28,57.68,Beauty,71.0,Male
TXN004649,CUST0435,2024-05-09,74.82,Clothing,71.0,Male
TXN000830,CUST0222,2025-01-14,82.38,Beauty,50.0,Female
TXN001173,CUST0222,2024-05-24,189.52,Home,50.0,Female
TXN001691,CUST0222,2024-12-04,39.9,Beauty,50.0,Female
TXN001815,CUST0222,2024-03-26,173.69,Electronics,50.0,Female
TXN002061,CUST0222,2024-08-04,32.71,Books,50.0,Female
TXN002213,CUST0222,2024-05-18,52.96,Food,50.0,Female
TXN002936,CUST0222,2024-10-08,81.06,Clothing,50.0,Female
TXN003186,CUST0222,2024-10-17,165.94,Home,50.0,Female
TXN003601,CUST0222,2024-07-08,141.96,Electronics,50.0,Female
TXN004872,CUST0222,2024-12-11,45.05,Clothing,50.0,Female
TXN000837,CUST0099,2024-06-29,74.46,Food,62.0,Male
TXN001132,CUST0099,2024-12-08,114.96,Clothing,62.0,Male
TXN003905,CUST0099,2024-10-04,76.86,Food,62.0,Male
TXN000846,CUST0085,2024-11-05,102.1,Food,51.0,Male
TXN000986,CUST0085,2024-04-04,35.84,Electronics,51.0,Male
TXN001094,CUST0085,2024-12-03,317.0,Home,51.0,Male
TXN001661,CUST0085,2024-07-22,94.89,Beauty,51.0,Male
TXN003130,CUST0085,2025-03-04,108.96,Electronics,51.0,Male
TXN003652,CUST0085,2024-06-22,93.97,Beauty,51.0,Male
TXN003754,CUST0085,2024-09-04,107.61,Beauty,51.0,Male
TXN004015,CUST0085,2024-12-02,130.47,Home,51.0,Male
TXN004201,CUST0085,2024-05-28,180.25,Home,51.0,Male
TXN004482,CUST0085,2024-09-20,103.46,Clothing,51.0,Male
TXN004539,CUST0085,2024-05-31,85.68,Clothing,51.0,Male
TXN004828,CUST0085,2025-02-25,110.23,Food,51.0,Male
TXN004980,CUST0085,2024-09-06,34.75,Food,51.0,Male
TXN000852,CUST0097,2024-03-23,192.76,Electronics,38.0,Male
TXN000877,CUST0097,2024-04-10,95.41,Home,38.0,Male
TXN001052,CUST0097,2025-02-26,140.53,Home,38.0,Male
TXN001652,CUST0097,2024-06-08,82.27,Beauty,38.0,Male
TXN001741,CUST0097,2024-07-27,58.26,Food,38.0,Male
TXN003897,CUST0097,2024-10-10,68.28,Clothing,38.0,Male
TXN004827,CUST0097,2024-04-10,67.91,Food,38.0,Male
TXN004938,CUST0097,2024-07-02,104.5,Home,38.0,Male
TXN000856,CUST0461,2024-06-26,60.05,Food,43.0,Female
TXN000997,CUST0461,2024-05-31,98.75,Food,43.0,Female
TXN001028,CUST0461,2025-01-23,79.31,Food,43.0,Female
TXN001366,CUST0461,2024-12-17,68.83,Books,43.0,Female
TXN002392,CUST0461,2024-11-21,87.03,Books,43.0,Female
TXN003239,CUST0461,2024-07-21,187.84,Home,43.0,Female
TXN003653,CUST0461,2024-04-18,57.82,Books,43.0,Female
TXN004217,CUST0461,2024-11-23,145.42,Home,43.0,Female
TXN004674,CUST0461,2025-01-05,98.4,Beauty,43.0,Female
TXN000857,CUST0079,2024-07-29,143.4,Home,21.0,Male
TXN001086,CUST0079,2024-03-07,96.39,Beauty,21.0,Male
TXN002066,CUST0079,2024-06-09,85.52,Food,21.0,Male
